data,diaDoAno,mes,dia,hora,vento,radiacao,demanda
28-Feb-2017,59,2,28,22,3.9,0,2086.56
28-Feb-2017,59,2,28,23,3.9,0,1994.58
01-Mar-2017,60,3,1,0,3.1,0,1864.8
01-Mar-2017,60,3,1,1,2.4,0,1798.02
01-Mar-2017,60,3,1,2,3.4,0,1718.64
01-Mar-2017,60,3,1,3,2.1,0,1737.54
01-Mar-2017,60,3,1,4,3.7,0,1751.4
01-Mar-2017,60,3,1,5,3.1,0,1728.72
01-Mar-2017,60,3,1,6,3.2,11.22222222,1776.6
01-Mar-2017,60,3,1,7,4.1,138.4722222,2063.88
01-Mar-2017,60,3,1,8,5,239.2222222,2397.78
01-Mar-2017,60,3,1,9,4.5,660.5833333,2633.4
01-Mar-2017,60,3,1,10,2,522.5277778,2788.38
01-Mar-2017,60,3,1,11,4.6,181.5555556,2877.84
01-Mar-2017,60,3,1,12,3.6,169.0833333,3316.32
01-Mar-2017,60,3,1,13,3.5,384.3333333,3710.7
01-Mar-2017,60,3,1,14,4.3,405.0833333,3880.8
01-Mar-2017,60,3,1,15,4.5,376.25,3927.42
01-Mar-2017,60,3,1,16,5,295.9166667,3814.02
01-Mar-2017,60,3,1,17,4.4,185.9722222,3572.1
01-Mar-2017,60,3,1,18,4.1,14.02777778,3102.12
01-Mar-2017,60,3,1,19,5.2,0,2695.14
01-Mar-2017,60,3,1,20,5.1,0,2463.3
01-Mar-2017,60,3,1,21,4.8,0,2357.46
01-Mar-2017,60,3,1,22,3.7,0,2227.68
01-Mar-2017,60,3,1,23,4.2,0,2050.02
02-Mar-2017,61,3,2,0,3.7,0,1871.1
02-Mar-2017,61,3,2,1,1.7,0,1762.74
02-Mar-2017,61,3,2,2,1.4,0,1738.8
02-Mar-2017,61,3,2,3,2.4,0,1706.04
02-Mar-2017,61,3,2,4,2.3,0,1729.98
02-Mar-2017,61,3,2,5,1.3,0,1740.06
02-Mar-2017,61,3,2,6,1.4,11.33333333,1937.88
02-Mar-2017,61,3,2,7,2.1,44.58333333,2469.6
02-Mar-2017,61,3,2,8,2.7,246.1111111,3724.56
02-Mar-2017,61,3,2,9,2.9,282.1111111,4270.14
02-Mar-2017,61,3,2,10,2.6,439.75,4368.42
02-Mar-2017,61,3,2,11,2.7,453.4166667,4398.66
02-Mar-2017,61,3,2,12,3.3,657.1944444,4203.36
02-Mar-2017,61,3,2,13,4.5,430.2777778,4140.36
02-Mar-2017,61,3,2,14,4.2,386.1388889,4260.06
02-Mar-2017,61,3,2,15,4.1,214.3611111,4295.34
02-Mar-2017,61,3,2,16,4.4,158.3888889,4113.9
02-Mar-2017,61,3,2,17,5.4,64.5,3854.34
02-Mar-2017,61,3,2,18,3.9,2.333333333,3333.96
02-Mar-2017,61,3,2,19,4.8,0,2881.62
02-Mar-2017,61,3,2,20,3.7,0,2646
02-Mar-2017,61,3,2,21,3.6,0,2419.2
02-Mar-2017,61,3,2,22,2.5,0,2237.76
02-Mar-2017,61,3,2,23,2.1,0,2032.38
03-Mar-2017,62,3,3,0,0.2,0,1866.06
03-Mar-2017,62,3,3,1,0.1,0,1750.14
03-Mar-2017,62,3,3,2,1.5,0,1756.44
03-Mar-2017,62,3,3,3,1.2,0,1719.9
03-Mar-2017,62,3,3,4,0.5,0,1737.54
03-Mar-2017,62,3,3,5,0.1,0,1721.16
03-Mar-2017,62,3,3,6,0.6,39.52777778,1954.26
03-Mar-2017,62,3,3,7,1.8,204.4722222,2498.58
03-Mar-2017,62,3,3,8,3.3,401.5277778,3711.96
03-Mar-2017,62,3,3,9,4.5,803.1666667,4326.84
03-Mar-2017,62,3,3,10,3,834.1666667,4551.12
03-Mar-2017,62,3,3,11,3,865.25,4631.76
03-Mar-2017,62,3,3,12,3.5,844.8611111,4539.78
03-Mar-2017,62,3,3,13,3.9,935.9166667,4630.5
03-Mar-2017,62,3,3,14,4.5,728.4722222,4999.68
03-Mar-2017,62,3,3,15,4.6,603.5833333,5092.92
03-Mar-2017,62,3,3,16,4.7,477.0277778,4839.66
03-Mar-2017,62,3,3,17,5,189.5833333,4347
03-Mar-2017,62,3,3,18,6.2,10.11111111,3661.56
03-Mar-2017,62,3,3,19,5.6,0,3044.16
03-Mar-2017,62,3,3,20,4.4,0,2784.6
03-Mar-2017,62,3,3,21,4.6,0,2595.6
03-Mar-2017,62,3,3,22,3.9,0,2412.9
03-Mar-2017,62,3,3,23,4.2,0,2228.94
04-Mar-2017,63,3,4,0,2.5,0,2042.46
04-Mar-2017,63,3,4,1,2.6,0,1929.06
04-Mar-2017,63,3,4,2,3.2,0,1868.58
04-Mar-2017,63,3,4,3,2,0,1844.64
04-Mar-2017,63,3,4,4,1.2,0,1866.06
04-Mar-2017,63,3,4,5,2.2,0,1827
04-Mar-2017,63,3,4,6,1,21.94444444,1918.98
04-Mar-2017,63,3,4,7,1,181.6111111,2344.86
04-Mar-2017,63,3,4,8,3.4,535.4166667,3483.9
04-Mar-2017,63,3,4,9,3.1,652.4166667,3938.76
04-Mar-2017,63,3,4,10,3.1,868.3611111,4160.52
04-Mar-2017,63,3,4,11,3.1,741.9722222,4218.48
04-Mar-2017,63,3,4,12,3.4,913.3611111,4005.54
04-Mar-2017,63,3,4,13,5.4,893.5833333,3558.24
04-Mar-2017,63,3,4,14,4.3,412.9166667,3037.86
04-Mar-2017,63,3,4,15,4.1,333.4166667,2876.58
04-Mar-2017,63,3,4,16,3.7,318.8055556,2536.38
04-Mar-2017,63,3,4,17,3.7,148.8055556,2545.2
04-Mar-2017,63,3,4,18,4.1,9.277777778,2730.42
04-Mar-2017,63,3,4,19,4.6,0,2617.02
04-Mar-2017,63,3,4,20,6,0,2504.88
04-Mar-2017,63,3,4,21,4.7,0,2417.94
04-Mar-2017,63,3,4,22,4.7,0,2314.62
04-Mar-2017,63,3,4,23,5.5,0,2208.78
05-Mar-2017,64,3,5,0,3.8,0,2071.44
05-Mar-2017,64,3,5,1,3.2,0,1985.76
05-Mar-2017,64,3,5,2,2.5,0,1927.8
05-Mar-2017,64,3,5,3,2.8,0,1887.48
05-Mar-2017,64,3,5,4,3.3,0,1813.14
05-Mar-2017,64,3,5,5,3.1,0,1716.12
05-Mar-2017,64,3,5,6,2.7,24.58333333,1596.42
05-Mar-2017,64,3,5,7,1.9,169.1388889,1694.7
05-Mar-2017,64,3,5,8,3.1,364.6944444,1790.46
05-Mar-2017,64,3,5,9,4,589.9444444,1849.68
05-Mar-2017,64,3,5,10,2.8,686.3611111,1869.84
05-Mar-2017,64,3,5,11,3,700.1944444,1963.08
05-Mar-2017,64,3,5,12,2.9,675.2222222,1989.54
05-Mar-2017,64,3,5,13,2.7,899.1388889,1970.64
05-Mar-2017,64,3,5,14,3.9,864.3333333,1944.18
05-Mar-2017,64,3,5,15,6,418.8055556,2002.14
05-Mar-2017,64,3,5,16,6.1,361.1388889,1983.24
05-Mar-2017,64,3,5,17,5.2,132.3888889,2144.52
05-Mar-2017,64,3,5,18,5.2,6,2444.4
05-Mar-2017,64,3,5,19,0,0,2425.5
05-Mar-2017,64,3,5,20,4.7,0,2351.16
05-Mar-2017,64,3,5,21,4.3,0,2310.84
05-Mar-2017,64,3,5,22,4.4,0,2193.66
05-Mar-2017,64,3,5,23,2.8,0,2051.28
06-Mar-2017,65,3,6,0,3,0,1886.22
06-Mar-2017,65,3,6,1,3,0,1810.62
06-Mar-2017,65,3,6,2,2,0,1799.28
06-Mar-2017,65,3,6,3,2.9,0,1781.64
06-Mar-2017,65,3,6,4,3.3,0,1784.16
06-Mar-2017,65,3,6,5,3.1,0,1801.8
06-Mar-2017,65,3,6,6,2,16.80555556,1974.42
06-Mar-2017,65,3,6,7,3.8,93.38888889,2547.72
06-Mar-2017,65,3,6,8,4.6,141.0833333,3745.98
06-Mar-2017,65,3,6,9,4.4,534.1666667,4381.02
06-Mar-2017,65,3,6,10,3.1,521.8333333,4572.54
06-Mar-2017,65,3,6,11,3.9,754.8055556,4611.6
06-Mar-2017,65,3,6,12,3.2,481.75,4415.04
06-Mar-2017,65,3,6,13,2.7,661.0277778,4567.5
06-Mar-2017,65,3,6,14,3.6,588.9166667,4853.52
06-Mar-2017,65,3,6,15,3.6,481.8333333,4980.78
06-Mar-2017,65,3,6,16,4.9,234.3055556,4789.26
06-Mar-2017,65,3,6,17,4.4,107.8611111,4357.08
06-Mar-2017,65,3,6,18,4.9,4.638888889,3613.68
06-Mar-2017,65,3,6,19,5.3,0,2979.9
06-Mar-2017,65,3,6,20,5.2,0,2753.1
06-Mar-2017,65,3,6,21,4.4,0,2542.68
06-Mar-2017,65,3,6,22,4.7,0,2320.92
06-Mar-2017,65,3,6,23,4.8,0,2142
07-Mar-2017,66,3,7,0,4.6,0,1965.6
07-Mar-2017,66,3,7,1,3.4,0,1891.26
07-Mar-2017,66,3,7,2,3.6,0,1833.3
07-Mar-2017,66,3,7,3,3.3,0,1814.4
07-Mar-2017,66,3,7,4,3.7,0,1799.28
07-Mar-2017,66,3,7,5,3.7,0,1828.26
07-Mar-2017,66,3,7,6,2.4,11.86111111,1994.58
07-Mar-2017,66,3,7,7,2.9,120.9722222,2619.54
07-Mar-2017,66,3,7,8,3.6,386.2777778,3982.86
07-Mar-2017,66,3,7,9,4,679.1944444,4532.22
07-Mar-2017,66,3,7,10,3.6,718.75,4750.2
07-Mar-2017,66,3,7,11,4.2,821.6111111,4779.18
07-Mar-2017,66,3,7,12,4.4,900.1666667,4568.76
07-Mar-2017,66,3,7,13,4.6,759.1388889,4684.68
07-Mar-2017,66,3,7,14,4.6,491.1388889,4906.44
07-Mar-2017,66,3,7,15,5.4,189.7777778,4891.32
07-Mar-2017,66,3,7,16,5.2,149.75,4631.76
07-Mar-2017,66,3,7,17,5.9,81.88888889,4229.82
07-Mar-2017,66,3,7,18,3.6,12.05555556,3599.82
07-Mar-2017,66,3,7,19,5.1,0,3031.56
07-Mar-2017,66,3,7,20,4.8,0,2785.86
07-Mar-2017,66,3,7,21,4.9,0,2613.24
07-Mar-2017,66,3,7,22,4.3,0,2378.88
07-Mar-2017,66,3,7,23,4,0,2173.5
08-Mar-2017,67,3,8,0,4.2,0,1976.94
08-Mar-2017,67,3,8,1,4.1,0,1896.3
08-Mar-2017,67,3,8,2,3.1,0,1847.16
08-Mar-2017,67,3,8,3,4.1,0,1850.94
08-Mar-2017,67,3,8,4,3.5,0,1832.04
08-Mar-2017,67,3,8,5,2.8,0,1833.3
08-Mar-2017,67,3,8,6,2.4,18,2041.2
08-Mar-2017,67,3,8,7,3,65.16666667,2610.72
08-Mar-2017,67,3,8,8,2.3,249.6666667,3843
08-Mar-2017,67,3,8,9,3,348.6944444,4478.04
08-Mar-2017,67,3,8,10,4.5,621.3611111,4719.96
08-Mar-2017,67,3,8,11,4.2,976.1388889,4801.86
08-Mar-2017,67,3,8,12,4.6,1105.111111,4667.04
08-Mar-2017,67,3,8,13,4.3,907.1666667,4793.04
08-Mar-2017,67,3,8,14,5.1,641.3333333,5148.36
08-Mar-2017,67,3,8,15,5.7,707.9722222,5187.42
08-Mar-2017,67,3,8,16,5.4,367.8333333,4987.08
08-Mar-2017,67,3,8,17,5.2,156.5555556,4517.1
08-Mar-2017,67,3,8,18,5.7,6.972222222,3643.92
08-Mar-2017,67,3,8,19,5.5,0,3024
08-Mar-2017,67,3,8,20,5.3,0,2766.96
08-Mar-2017,67,3,8,21,4.1,0,2595.6
08-Mar-2017,67,3,8,22,3.8,0,2409.12
08-Mar-2017,67,3,8,23,3.1,0,2245.32
09-Mar-2017,68,3,9,0,2.6,0,2034.9
09-Mar-2017,68,3,9,1,2.3,0,1930.32
09-Mar-2017,68,3,9,2,0,0,1876.14
09-Mar-2017,68,3,9,3,1.6,0,1858.5
09-Mar-2017,68,3,9,4,2,0,1852.2
09-Mar-2017,68,3,9,5,2,0,1834.56
09-Mar-2017,68,3,9,6,1.8,22.83333333,1978.2
09-Mar-2017,68,3,9,7,2.1,130.7777778,2634.66
09-Mar-2017,68,3,9,8,3.4,250.3888889,4003.02
09-Mar-2017,68,3,9,9,3,418.1111111,4606.56
09-Mar-2017,68,3,9,10,3.1,570.6111111,4698.54
09-Mar-2017,68,3,9,11,3.4,399.6666667,4655.7
09-Mar-2017,68,3,9,12,4.5,277.8611111,4392.36
09-Mar-2017,68,3,9,13,3.8,401.6388889,4500.72
09-Mar-2017,68,3,9,14,4.4,628.9166667,4789.26
09-Mar-2017,68,3,9,15,3.8,343.9722222,4806.9
09-Mar-2017,68,3,9,16,3.7,144.6388889,4543.56
09-Mar-2017,68,3,9,17,4.3,57.86111111,4184.46
09-Mar-2017,68,3,9,18,5,5.361111111,3467.52
09-Mar-2017,68,3,9,19,3.9,0,2983.68
09-Mar-2017,68,3,9,20,3.2,0,2768.22
09-Mar-2017,68,3,9,21,4.3,0,2557.8
09-Mar-2017,68,3,9,22,4.3,0,2381.4
09-Mar-2017,68,3,9,23,3.1,0,2186.1
10-Mar-2017,69,3,10,0,2.8,0,1979.46
10-Mar-2017,69,3,10,1,1.9,0,1881.18
10-Mar-2017,69,3,10,2,1.6,0,1819.44
10-Mar-2017,69,3,10,3,2.1,0,1804.32
10-Mar-2017,69,3,10,4,1.8,0,1816.92
10-Mar-2017,69,3,10,5,2.8,0,1879.92
10-Mar-2017,69,3,10,6,2.4,8.805555556,2038.68
10-Mar-2017,69,3,10,7,2.4,62.86111111,2600.64
10-Mar-2017,69,3,10,8,3.5,230.1111111,3916.08
10-Mar-2017,69,3,10,9,3.6,507.2777778,4538.52
10-Mar-2017,69,3,10,10,3,741.3611111,4709.88
10-Mar-2017,69,3,10,11,2.4,552.5277778,4775.4
10-Mar-2017,69,3,10,12,2.7,643.9166667,4552.38
10-Mar-2017,69,3,10,13,4.3,415.9444444,4664.52
10-Mar-2017,69,3,10,14,3.4,263.2222222,4879.98
10-Mar-2017,69,3,10,15,4.6,556.9722222,4964.4
10-Mar-2017,69,3,10,16,4.9,420.3611111,4694.76
10-Mar-2017,69,3,10,17,4.3,183.3611111,4300.38
10-Mar-2017,69,3,10,18,3.9,7.083333333,3562.02
10-Mar-2017,69,3,10,19,3.9,0,3040.38
10-Mar-2017,69,3,10,20,4.3,0,2793.42
10-Mar-2017,69,3,10,21,3.9,0,2593.08
10-Mar-2017,69,3,10,22,3.2,0,2371.32
10-Mar-2017,69,3,10,23,0,0,2194.92
11-Mar-2017,70,3,11,0,2.3,0,2016
11-Mar-2017,70,3,11,1,0.4,0,1911.42
11-Mar-2017,70,3,11,2,0,0,1837.08
11-Mar-2017,70,3,11,3,0,0,1804.32
11-Mar-2017,70,3,11,4,0.2,0,1828.26
11-Mar-2017,70,3,11,5,0.6,0,1816.92
11-Mar-2017,70,3,11,6,0.5,30.52777778,1926.54
11-Mar-2017,70,3,11,7,0.6,262.25,2312.1
11-Mar-2017,70,3,11,8,2.1,523.1388889,3449.88
11-Mar-2017,70,3,11,9,1.6,753.4722222,3970.26
11-Mar-2017,70,3,11,10,2.1,928.5277778,4185.72
11-Mar-2017,70,3,11,11,2.3,937.75,4252.5
11-Mar-2017,70,3,11,12,1.9,855.9722222,4077.36
11-Mar-2017,70,3,11,13,2.9,1105.694444,3628.8
11-Mar-2017,70,3,11,14,3.6,443.2777778,3191.58
11-Mar-2017,70,3,11,15,4.8,376.6944444,3045.42
11-Mar-2017,70,3,11,16,4.8,278.1388889,2726.64
11-Mar-2017,70,3,11,17,4.8,122.1388889,2696.4
11-Mar-2017,70,3,11,18,5.4,3.361111111,2848.86
11-Mar-2017,70,3,11,19,4.9,0,2714.04
11-Mar-2017,70,3,11,20,4.6,0,2536.38
11-Mar-2017,70,3,11,21,3.3,0,2451.96
11-Mar-2017,70,3,11,22,3.2,0,2382.66
11-Mar-2017,70,3,11,23,3.3,0,2255.4
12-Mar-2017,71,3,12,0,2.9,0,2134.44
12-Mar-2017,71,3,12,1,2.2,0,2066.4
12-Mar-2017,71,3,12,2,1.7,0,1974.42
12-Mar-2017,71,3,12,3,2,0,1902.6
12-Mar-2017,71,3,12,4,1.2,0,1828.26
12-Mar-2017,71,3,12,5,1.5,0,1703.52
12-Mar-2017,71,3,12,6,2.5,36.25,1651.86
12-Mar-2017,71,3,12,7,3.1,174.9166667,1709.82
12-Mar-2017,71,3,12,8,2.2,365.1666667,1791.72
12-Mar-2017,71,3,12,9,2.9,531.3611111,1895.04
12-Mar-2017,71,3,12,10,2.9,391.5833333,1944.18
12-Mar-2017,71,3,12,11,3,614.3611111,2002.14
12-Mar-2017,71,3,12,12,4.4,458.1944444,1985.76
12-Mar-2017,71,3,12,13,5.6,361.3055556,1941.66
12-Mar-2017,71,3,12,14,6.4,404.8055556,1925.28
12-Mar-2017,71,3,12,15,5.8,257.2222222,1946.7
12-Mar-2017,71,3,12,16,3.8,190.9166667,1937.88
12-Mar-2017,71,3,12,17,3.1,49.16666667,2139.48
12-Mar-2017,71,3,12,18,3.2,2.972222222,2394
12-Mar-2017,71,3,12,19,4.4,0,2358.72
12-Mar-2017,71,3,12,20,3.3,0,2296.98
12-Mar-2017,71,3,12,21,2.9,0,2250.36
12-Mar-2017,71,3,12,22,2.3,0,2134.44
12-Mar-2017,71,3,12,23,2.8,0,2005.92
13-Mar-2017,72,3,13,0,3.6,0,1839.6
13-Mar-2017,72,3,13,1,3.8,0,1743.84
13-Mar-2017,72,3,13,2,1.9,0,1708.56
13-Mar-2017,72,3,13,3,4.1,0,1713.6
13-Mar-2017,72,3,13,4,2.6,0,1765.26
13-Mar-2017,72,3,13,5,1.8,0,1743.84
13-Mar-2017,72,3,13,6,2.1,17.75,1902.6
13-Mar-2017,72,3,13,7,2.2,123.0833333,2446.92
13-Mar-2017,72,3,13,8,1.6,273.7777778,3631.32
13-Mar-2017,72,3,13,9,2.5,460.6111111,4258.8
13-Mar-2017,72,3,13,10,2.5,363.6111111,4421.34
13-Mar-2017,72,3,13,11,3.1,521.5277778,4471.74
13-Mar-2017,72,3,13,12,3.5,960.1944444,4377.24
13-Mar-2017,72,3,13,13,3.2,794.25,4563.72
13-Mar-2017,72,3,13,14,3.7,495.9722222,4852.26
13-Mar-2017,72,3,13,15,4,654.3888889,4919.04
13-Mar-2017,72,3,13,16,4.2,389.5,4707.36
13-Mar-2017,72,3,13,17,5,173.6944444,4255.02
13-Mar-2017,72,3,13,18,3.8,4.388888889,3491.46
13-Mar-2017,72,3,13,19,5.3,0,2945.88
13-Mar-2017,72,3,13,20,4.5,0,2714.04
13-Mar-2017,72,3,13,21,3.9,0,2504.88
13-Mar-2017,72,3,13,22,3.5,0,2318.4
13-Mar-2017,72,3,13,23,0,0,2128.14
14-Mar-2017,73,3,14,0,2.6,0,1949.22
14-Mar-2017,73,3,14,1,2,0,1848.42
14-Mar-2017,73,3,14,2,3.1,0,1794.24
14-Mar-2017,73,3,14,3,2.7,0,1794.24
14-Mar-2017,73,3,14,4,2.3,0,1809.36
14-Mar-2017,73,3,14,5,2.1,0,1806.84
14-Mar-2017,73,3,14,6,1.7,9.694444444,1976.94
14-Mar-2017,73,3,14,7,2.1,96.83333333,2561.58
14-Mar-2017,73,3,14,8,3.4,315.75,3790.08
14-Mar-2017,73,3,14,9,3,359.0555556,4310.46
14-Mar-2017,73,3,14,10,3.1,298.1111111,4498.2
14-Mar-2017,73,3,14,11,3.2,708.75,4527.18
14-Mar-2017,73,3,14,12,3.2,452.4444444,4431.42
14-Mar-2017,73,3,14,13,3.6,756.3888889,4504.5
14-Mar-2017,73,3,14,14,4.1,511.8888889,4753.98
14-Mar-2017,73,3,14,15,4.3,506.0833333,4859.82
14-Mar-2017,73,3,14,16,4.6,325.6944444,4626.72
14-Mar-2017,73,3,14,17,6.8,133.75,4262.58
14-Mar-2017,73,3,14,18,4.7,6.722222222,3519.18
14-Mar-2017,73,3,14,19,5.6,0,3026.52
14-Mar-2017,73,3,14,20,4.9,0,2737.98
14-Mar-2017,73,3,14,21,3.4,0,2513.7
14-Mar-2017,73,3,14,22,4.5,0,2338.56
14-Mar-2017,73,3,14,23,3.2,0,2148.3
15-Mar-2017,74,3,15,0,3.7,0,1958.04
15-Mar-2017,74,3,15,1,3.9,0,1825.74
15-Mar-2017,74,3,15,2,1.4,0,1770.3
15-Mar-2017,74,3,15,3,0.7,0,1794.24
15-Mar-2017,74,3,15,4,1.2,0,1809.36
15-Mar-2017,74,3,15,5,1.2,0,1775.34
15-Mar-2017,74,3,15,6,1.2,38.27777778,1983.24
15-Mar-2017,74,3,15,7,1.7,194.8333333,2538.9
15-Mar-2017,74,3,15,8,2.6,397.1111111,3841.74
15-Mar-2017,74,3,15,9,3.1,572.1388889,4450.32
15-Mar-2017,74,3,15,10,4,761.9166667,4630.5
15-Mar-2017,74,3,15,11,3.6,685.4166667,4606.56
15-Mar-2017,74,3,15,12,3.5,1035.388889,4559.94
15-Mar-2017,74,3,15,13,3.9,1007.555556,4711.14
15-Mar-2017,74,3,15,14,5.1,731.4444444,4990.86
15-Mar-2017,74,3,15,15,5.6,535.9444444,5084.1
15-Mar-2017,74,3,15,16,4.6,394.8055556,4782.96
15-Mar-2017,74,3,15,17,3.5,156.8055556,4389.84
15-Mar-2017,74,3,15,18,3.2,3.777777778,3570.84
15-Mar-2017,74,3,15,19,4,0,3090.78
15-Mar-2017,74,3,15,20,4.4,0,2824.92
15-Mar-2017,74,3,15,21,4,0,2635.92
15-Mar-2017,74,3,15,22,3.6,0,2441.88
15-Mar-2017,74,3,15,23,3,0,2247.84
16-Mar-2017,75,3,16,0,2.2,0,2019.78
16-Mar-2017,75,3,16,1,2.1,0,1881.18
16-Mar-2017,75,3,16,2,1.4,0,1833.3
16-Mar-2017,75,3,16,3,1.3,0,1827
16-Mar-2017,75,3,16,4,0.9,0,1833.3
16-Mar-2017,75,3,16,5,0.3,0,1796.76
16-Mar-2017,75,3,16,6,1.5,40.13888889,2000.88
16-Mar-2017,75,3,16,7,2.3,213.6111111,2651.04
16-Mar-2017,75,3,16,8,3.7,472.0277778,3898.44
16-Mar-2017,75,3,16,9,3.5,644.4166667,4514.58
16-Mar-2017,75,3,16,10,3.6,894.4166667,4745.16
16-Mar-2017,75,3,16,11,3.2,807.3888889,4869.9
16-Mar-2017,75,3,16,12,3.3,665.3055556,4604.04
16-Mar-2017,75,3,16,13,4,560.8888889,4711.14
16-Mar-2017,75,3,16,14,5.8,700.4166667,4856.04
16-Mar-2017,75,3,16,15,6,477.4166667,4892.58
16-Mar-2017,75,3,16,16,5.6,347.9722222,4617.9
16-Mar-2017,75,3,16,17,4.8,151.1111111,4265.1
16-Mar-2017,75,3,16,18,4.3,3.555555556,3510.36
16-Mar-2017,75,3,16,19,4.5,0,3030.3
16-Mar-2017,75,3,16,20,3.7,0,2731.68
16-Mar-2017,75,3,16,21,2.6,0,2489.76
16-Mar-2017,75,3,16,22,3.3,0,2373.84
16-Mar-2017,75,3,16,23,3.1,0,2184.84
17-Mar-2017,76,3,17,0,3.5,0,1995.84
17-Mar-2017,76,3,17,1,3.2,0,1858.5
17-Mar-2017,76,3,17,2,2.6,0,1828.26
17-Mar-2017,76,3,17,3,3,0,1810.62
17-Mar-2017,76,3,17,4,1.1,0,1823.22
17-Mar-2017,76,3,17,5,1.9,0,1832.04
17-Mar-2017,76,3,17,6,2.1,38.11111111,2012.22
17-Mar-2017,76,3,17,7,3.2,194.6388889,2659.86
17-Mar-2017,76,3,17,8,3.3,323.8055556,3962.7
17-Mar-2017,76,3,17,9,3.1,537.9166667,4564.98
17-Mar-2017,76,3,17,10,3.8,769.5,4820.76
17-Mar-2017,76,3,17,11,3,816.7777778,4806.9
17-Mar-2017,76,3,17,12,3.9,919.9444444,4699.8
17-Mar-2017,76,3,17,13,6.2,792.4722222,4837.14
17-Mar-2017,76,3,17,14,5.2,874.3888889,5114.34
17-Mar-2017,76,3,17,15,5.9,518.5833333,5158.44
17-Mar-2017,76,3,17,16,5.7,416.3888889,4861.08
17-Mar-2017,76,3,17,17,5.4,102.0277778,4517.1
17-Mar-2017,76,3,17,18,5.3,2.166666667,3714.48
17-Mar-2017,76,3,17,19,5.2,0,3163.86
17-Mar-2017,76,3,17,20,5.1,0,2851.38
17-Mar-2017,76,3,17,21,3.3,0,2669.94
17-Mar-2017,76,3,17,22,3,0,2506.14
17-Mar-2017,76,3,17,23,3,0,2276.82
18-Mar-2017,77,3,18,0,2.6,0,2135.7
18-Mar-2017,77,3,18,1,1.4,0,2004.66
18-Mar-2017,77,3,18,2,1.7,0,1961.82
18-Mar-2017,77,3,18,3,1.8,0,1950.48
18-Mar-2017,77,3,18,4,1.3,0,1922.76
18-Mar-2017,77,3,18,5,0.3,0,1848.42
18-Mar-2017,77,3,18,6,0.7,37.44444444,1964.34
18-Mar-2017,77,3,18,7,2.3,171.7777778,2441.88
18-Mar-2017,77,3,18,8,3.5,450.0833333,3556.98
18-Mar-2017,77,3,18,9,3.3,287.6944444,4026.96
18-Mar-2017,77,3,18,10,2.9,622.0833333,4242.42
18-Mar-2017,77,3,18,11,3.1,521.6944444,4261.32
18-Mar-2017,77,3,18,12,4,477.1388889,3981.6
18-Mar-2017,77,3,18,13,3.8,701.5833333,3598.56
18-Mar-2017,77,3,18,14,3.4,530.4444444,3197.88
18-Mar-2017,77,3,18,15,3.7,398.4444444,3052.98
18-Mar-2017,77,3,18,16,4,372.6944444,2712.78
18-Mar-2017,77,3,18,17,4.1,85.91666667,2697.66
18-Mar-2017,77,3,18,18,4.4,2.083333333,2772
18-Mar-2017,77,3,18,19,3.6,0,2596.86
18-Mar-2017,77,3,18,20,2.8,0,2424.24
18-Mar-2017,77,3,18,21,3.5,0,2387.7
18-Mar-2017,77,3,18,22,2.5,0,2313.36
18-Mar-2017,77,3,18,23,2.5,0,2159.64
19-Mar-2017,78,3,19,0,2.8,0,2021.04
19-Mar-2017,78,3,19,1,2.2,0,1922.76
19-Mar-2017,78,3,19,2,3,0,1869.84
19-Mar-2017,78,3,19,3,2.4,0,1819.44
19-Mar-2017,78,3,19,4,1.7,0,1811.88
19-Mar-2017,78,3,19,5,1.1,0,1712.34
19-Mar-2017,78,3,19,6,1.6,11.19444444,1639.26
19-Mar-2017,78,3,19,7,2.4,155.4166667,1776.6
19-Mar-2017,78,3,19,8,3.5,479.0555556,1855.98
19-Mar-2017,78,3,19,9,3.5,665.8888889,1992.06
19-Mar-2017,78,3,19,10,3.7,726.1388889,2053.8
19-Mar-2017,78,3,19,11,4.7,716.0277778,2092.86
19-Mar-2017,78,3,19,12,4,922.2777778,2085.3
19-Mar-2017,78,3,19,13,3.9,942.9444444,2060.1
19-Mar-2017,78,3,19,14,3.6,810.7777778,2044.98
19-Mar-2017,78,3,19,15,5.7,618.5277778,2039.94
19-Mar-2017,78,3,19,16,5.7,435.25,2046.24
19-Mar-2017,78,3,19,17,6.6,155.4166667,2160.9
19-Mar-2017,78,3,19,18,4.9,4.055555556,2460.78
19-Mar-2017,78,3,19,19,5.3,0,2434.32
19-Mar-2017,78,3,19,20,4.5,0,2382.66
19-Mar-2017,78,3,19,21,5.3,0,2375.1
19-Mar-2017,78,3,19,22,6,0,2246.58
19-Mar-2017,78,3,19,23,3.7,0,2090.34
20-Mar-2017,79,3,20,0,3.5,0,1934.1
20-Mar-2017,79,3,20,1,3.3,0,1833.3
20-Mar-2017,79,3,20,2,2,0,1803.06
20-Mar-2017,79,3,20,3,1.9,0,1805.58
20-Mar-2017,79,3,20,4,1.6,0,1837.08
20-Mar-2017,79,3,20,5,2.4,0,1776.6
20-Mar-2017,79,3,20,6,1.2,24.91666667,1960.56
20-Mar-2017,79,3,20,7,3.5,181.8888889,2579.22
20-Mar-2017,79,3,20,8,3.5,437.9722222,3922.38
20-Mar-2017,79,3,20,9,2.7,505.9166667,4518.36
20-Mar-2017,79,3,20,10,3.5,801.1111111,4708.62
